56,71,99,75,10,84,100,85
76,75,99,66,5,76,102,77
100,66,99,78,6,78,110,68
100,69,116,71,10,76,102,73
86,78,116,83,5,68,110,84
20,69,111,71,9,67,110,84
62,66,105,67,6,85,100,86
53,75,99,76,2,84,100,76
48,74,111,84,9,65,110,65
60,69,110,66,3,83,110,72
36,65,116,83,9,81,100,83
4,76,111,85,2,77,102,80
11,79,116,80,1,71,110,80
49,67,116,83,9,77,110,76
6,69,99,86,10,80,110,84
83,84,99,78,1,73,102,86
29,86,110,75,10,80,102,84
38,76,116,66,4,83,100,66
37,68,116,76,3,67,110,67
77,65,105,66,5,83,110,84
16,80,99,83,10,66,100,83
85,77,99,82,2,77,110,70
39,82,99,65,1,77,110,66
76,65,110,89,5,74,102,66
69,77,99,83,10,84,102,67
51,80,105,77,5,67,110,65
29,79,116,77,2,71,102,73
34,71,110,67,6,77,110,67
96,69,116,77,8,66,110,67
79,75,116,80,7,82,100,80
73,66,111,83,1,80,110,86
8,84,105,73,7,65,100,71
4,75,105,65,4,84,100,67
14,76,116,67,9,73,102,85
93,74,99,83,2,67,102,80
49,72,110,71,2,85,110,71
3,67,116,78,3,71,102,69
52,84,105,71,3,71,102,65
21,74,116,84,9,67,100,76
32,85,111,83,1,67,102,75
60,65,111,68,6,66,110,83
2,76,116,65,10,77,110,75
31,73,116,75,1,77,110,83
99,76,116,68,6,83,110,83
81,67,110,83,3,67,100,77
67,75,99,66,10,75,102,85
75,84,105,77,9,80,110,74
90,72,116,75,3,69,102,66
48,67,110,83,1,73,100,84
41,65,99,80,8,78,110,80
69,86,99,76,6,77,100,65
100,66,116,77,3,65,100,75
28,73,116,85,6,68,100,77
99,76,110,80,1,85,100,84
19,77,105,65,8,83,110,83
29,87,111,76,1,83,102,73
59,73,116,71,10,70,102,67
90,67,116,77,6,73,110,70
81,69,111,78,4,83,100,83
95,72,105,82,2,73,110,84
7,86,99,84,1,78,102,78
3,72,99,86,2,77,102,83
42,65,99,81,5,84,102,80
26,71,116,77,3,73,110,65
46,65,116,73,1,76,102,85
62,90,99,83,7,78,100,74
31,74,99,74,8,78,110,85
20,79,116,75,8,82,110,84
63,77,116,71,5,85,110,79
26,76,116,76,4,81,100,74
69,77,99,76,10,71,102,67
37,68,99,82,7,83,100,66
31,66,110,83,5,65,100,72
71,71,116,80,3,83,110,77
13,68,99,67,3,65,102,69
70,83,116,65,9,65,102,67
54,69,99,78,5,71,102,66
67,75,116,66,6,85,102,77
14,65,111,76,5,66,100,68
29,74,116,84,5,69,110,67
84,83,116,66,9,75,100,86
90,83,99,67,7,74,110,78
92,70,105,83,5,83,102,65
87,76,105,68,7,67,102,66
81,72,99,67,4,83,110,83
34,65,105,71,7,82,110,84
72,77,111,77,2,66,100,83
18,74,99,65,9,70,110,67
89,67,99,76,8,66,102,71
16,76,99,65,9,83,102,82
61,68,110,69,9,77,102,84
21,69,99,66,7,83,102,83
8,77,99,84,5,83,110,77
12,89,116,66,9,83,100,67
83,83,99,73,4,68,110,83
31,87,116,75,10,67,102,65
26,76,99,83,2,83,100,66
93,76,99,77,6,65,110,77
5,76,110,66,3,85,110,71
24,77,99,73,7,83,110,78
18,75,110,66,9,78,100,83
69,68,110,83,5,77,102,65
88,72,116,80,7,67,102,80
88,88,99,74,4,84,100,82
70,83,105,75,8,77,110,65
35,65,99,71,8,67,100,76
72,71,111,77,9,78,110,65
92,75,99,84,2,66,110,73
61,65,116,84,7,66,110,83
27,72,116,84,4,67,110,76
8,76,99,73,8,66,100,75
92,71,99,83,1,85,100,83
42,89,99,71,9,83,100,68
42,71,99,75,2,66,100,85
83,82,116,72,1,65,110,68
22,76,116,73,6,84,100,78
8,65,111,76,2,75,102,84
73,69,116,83,6,66,102,67
82,65,110,71,4,67,100,67
56,75,111,68,4,84,100,80
1,74,111,75,3,67,100,82
71,74,111,84,5,66,110,78
69,77,111,74,1,66,102,83
70,83,116,73,2,67,102,85
54,77,111,67,5,73,102,67
89,69,116,83,10,69,102,83
82,71,105,83,6,75,110,75
5,67,99,66,8,76,102,65
17,82,99,66,10,84,102,82
22,74,99,66,1,74,110,73
60,74,99,68,5,68,100,78
38,69,99,84,6,69,102,77
8,67,110,75,10,73,102,84
36,71,105,77,1,66,102,66
97,79,99,77,2,83,102,65
99,84,110,83,4,69,100,67
80,65,99,77,2,85,102,76
56,84,111,75,1,69,100,67
6,72,116,67,10,83,110,72
84,87,105,80,5,70,110,77
4,87,111,67,10,65,110,71
38,76,99,86,3,77,102,71
71,79,116,84,8,83,100,67
11,68,99,84,3,68,110,76
15,76,111,77,2,67,102,70
96,87,99,65,10,78,110,79
67,65,111,85,1,66,110,67
85,69,110,76,3,76,110,73
34,68,99,84,1,84,110,72
5,66,99,86,4,77,110,66
98,87,99,69,10,69,110,83
1,69,116,85,3,67,100,83
50,71,99,67,2,70,102,67
91,76,99,79,3,77,100,70
52,68,110,83,9,80,100,73
41,71,111,84,8,82,110,73
93,76,116,77,1,85,110,66
68,82,110,78,1,80,102,80
10,65,99,85,6,77,102,86
21,74,116,83,9,79,100,82
48,77,116,71,8,66,102,66
70,70,99,71,6,70,102,66
43,66,110,89,7,65,110,66
30,66,111,78,5,67,110,83
28,65,111,86,1,66,100,66
19,69,116,83,7,83,100,80
96,71,105,71,4,77,102,65
83,65,111,69,2,73,110,71
1,71,116,73,6,83,102,70
60,86,110,66,8,79,102,67
88,65,99,90,4,76,110,69
62,67,116,76,5,83,102,65
33,65,105,77,3,76,102,80
99,79,99,77,1,76,110,77
78,66,116,78,4,66,100,65
8,67,111,75,1,71,100,67
36,79,105,67,2,78,110,84
22,86,105,80,8,66,110,85
24,83,99,83,5,71,100,83
56,83,99,86,10,71,110,65
48,75,110,77,6,66,110,84
81,82,110,73,3,66,102,84
51,72,116,85,6,73,102,77
44,67,116,73,8,83,100,82
56,69,116,67,5,65,110,77
70,75,116,83,7,75,100,75
79,70,111,84,4,66,100,83
28,68,99,77,9,70,102,66
21,70,116,77,9,76,100,80
52,69,116,90,4,66,100,90
57,70,116,66,8,83,102,82
75,71,116,71,2,75,110,90
92,66,116,73,8,66,102,77
30,66,116,75,10,75,110,77
53,84,105,68,6,84,110,68
42,76,99,84,1,90,102,77
99,75,116,67,6,72,100,83
12,68,99,67,2,84,110,67
81,76,99,83,5,78,100,80
6,65,99,83,5,65,100,66
58,77,110,66,8,68,102,66
11,84,105,76,5,66,110,77
35,77,110,67,7,84,110,67
85,77,116,76,3,67,102,77
59,77,99,65,1,71,100,77
28,72,116,71,9,76,110,78
8,77,111,77,9,80,100,83
53,77,99,67,4,71,102,82
46,66,99,65,2,78,110,77
29,83,99,73,9,65,100,66
73,77,99,66,3,67,110,77
20,78,105,80,10,68,102,73
34,69,111,84,7,65,100,70
90,74,111,78,8,80,100,68
20,68,110,77,5,84,110,73
17,65,99,65,5,83,110,65
40,77,99,83,7,66,110,70
46,69,111,83,3,69,110,82
58,82,99,85,9,77,100,70
27,68,105,86,4,83,102,83
33,66,99,66,7,67,102,66
20,65,99,77,9,76,110,76
17,74,111,86,6,67,110,78
61,68,110,67,4,65,102,78
26,78,99,67,6,84,100,74
4,66,110,76,10,75,100,76
97,65,111,66,10,65,102,67
60,68,116,83,1,67,100,67
63,70,116,73,7,78,102,75
8,66,116,77,7,76,100,69
78,77,116,66,6,66,110,73
4,78,105,78,7,65,100,67
36,74,116,68,5,71,110,77
30,83,110,73,10,84,102,67
60,68,105,80,10,66,102,83
21,77,116,76,5,67,102,77
62,77,99,73,2,80,100,84
83,69,99,77,4,76,100,83
52,67,110,90,5,77,102,78
9,77,105,77,5,84,102,83
57,74,99,67,10,75,100,80
100,65,111,68,8,78,102,76
57,76,105,77,6,83,102,75
82,68,105,83,1,83,100,73
9,67,116,70,1,75,110,71
28,70,99,69,10,82,110,77
55,75,105,85,7,73,110,69
73,82,105,65,5,86,102,65
62,82,105,72,1,83,102,82
76,82,99,66,9,77,110,84
6,65,99,83,7,86,110,66
44,78,116,83,6,84,110,65
100,79,116,84,6,67,100,83
15,74,110,72,4,66,100,82
6,67,110,85,1,66,100,83
53,75,116,83,3,85,110,65
87,77,116,69,1,75,110,90
54,68,105,77,3,66,102,66
38,78,99,76,7,67,100,86
82,76,116,83,3,77,102,80
60,77,110,77,8,85,102,81
97,70,116,77,9,83,102,77
43,72,111,77,6,83,110,83
34,71,111,78,9,76,100,77
41,89,110,66,5,71,110,83
30,74,105,82,7,68,110,67
13,75,116,80,8,77,100,77
51,65,116,84,10,83,110,69
86,74,99,77,7,67,110,77
38,86,110,78,9,71,110,66
98,66,116,69,1,84,110,84
49,82,99,77,4,85,110,77
66,66,116,69,1,66,110,70
75,87,105,66,3,66,110,70
81,77,105,67,7,77,100,73
19,76,99,78,8,77,100,65
82,69,99,85,5,83,100,83
68,65,110,69,1,81,102,67
61,77,111,80,2,80,100,83
84,77,116,69,7,84,110,83
91,71,116,73,1,76,100,68
89,84,110,83,6,86,110,65
3,90,105,85,2,80,110,76
76,75,116,74,7,69,100,82
53,86,116,65,4,78,100,78
96,74,111,66,4,72,102,83
25,83,111,73,8,76,100,84
6,89,99,78,9,83,100,80
38,69,116,67,5,78,102,83
69,69,116,80,9,76,110,77
34,74,111,65,2,68,100,69
83,80,116,67,2,82,102,77
52,82,111,83,8,83,100,84
1,71,116,84,6,80,100,67
7,67,99,82,5,77,100,84
1,65,111,80,3,77,110,76
85,66,105,71,2,71,110,75
22,75,105,82,10,73,100,67
57,67,116,71,6,82,110,83
99,68,105,66,6,68,100,78
77,77,99,65,3,76,102,76
82,66,111,71,6,67,100,73
70,76,111,86,4,70,110,77
72,77,110,83,1,83,110,84
83,77,111,74,10,71,100,83
8,74,111,67,10,80,100,72
27,68,99,69,2,66,100,66
74,67,111,73,2,76,102,83
9,75,99,73,9,86,100,75
79,67,99,83,4,66,100,66
38,74,116,65,8,67,100,80
83,90,99,83,5,70,110,66
52,65,99,77,4,66,110,67
65,74,99,67,9,78,110,77
39,82,99,69,5,83,100,77
25,73,99,76,5,68,100,78
68,65,111,84,5,67,102,68
23,84,99,80,10,83,110,66
65,66,110,66,9,83,100,83
44,69,116,69,8,77,110,84
42,67,99,66,8,83,102,85
7,69,111,83,5,73,102,68
47,67,105,82,4,67,102,77
5,75,116,83,4,65,100,83
80,69,99,77,6,67,102,66
40,71,116,83,4,67,110,83
45,65,110,83,6,77,110,77
5,65,116,69,1,77,100,66
4,72,110,84,5,78,110,78
30,86,116,85,6,77,102,83
35,82,99,83,3,84,102,89
95,69,116,83,7,67,102,67
75,82,99,83,3,77,100,85
92,79,99,77,2,65,102,67
88,78,111,68,3,72,110,86
39,75,116,84,5,69,100,79
58,82,116,83,5,67,102,65
1,66,116,83,5,80,100,83
58,71,105,90,4,65,102,83
78,74,116,77,1,84,110,76
40,77,116,83,2,77,102,76
46,72,99,72,2,71,100,85
14,65,111,73,4,83,110,77
51,75,110,90,9,83,102,83
52,68,116,78,4,76,110,80
42,80,105,72,6,83,102,80
32,71,116,67,5,70,110,68
7,65,99,82,10,76,102,80
50,67,99,74,3,67,100,67
62,78,111,76,5,78,100,84
64,65,105,67,10,84,100,75
56,69,110,70,5,73,100,84
25,77,110,81,6,83,100,83
56,75,111,72,8,66,102,67
36,69,99,71,4,69,110,66
27,77,116,80,1,90,100,65
1,66,99,78,2,66,100,83
82,69,105,69,8,66,100,80
12,68,105,84,9,68,110,86
20,82,99,71,9,66,110,71
36,84,110,75,9,83,102,71
25,79,116,77,8,83,110,67
3,90,116,86,5,73,102,80
97,87,99,66,1,77,102,69
83,74,111,84,4,68,110,84
44,65,111,66,6,71,100,82
77,84,111,65,1,83,102,84
10,67,116,67,10,84,110,66
7,77,99,65,2,80,110,67
22,68,111,83,2,66,100,86
14,68,110,85,10,85,110,70
70,82,116,76,10,83,102,78
75,68,111,84,3,84,110,76
78,70,105,67,7,83,102,78
69,68,116,77,10,71,102,66
25,86,110,77,2,83,102,83
65,83,116,69,9,75,102,68
74,72,116,84,4,90,100,73
3,80,110,76,2,76,100,71
62,68,116,84,3,84,100,83
35,74,99,86,10,84,102,66
67,67,116,78,8,69,110,84
49,74,116,67,3,83,100,83
60,68,105,73,8,80,100,69
69,71,111,83,9,71,102,76
87,68,99,84,2,67,110,78
99,66,105,77,9,84,110,77
62,82,110,83,1,66,100,72
67,78,99,84,2,83,102,72
74,72,116,80,2,66,102,66
12,67,99,90,3,66,110,77
56,75,116,76,10,77,110,67
82,77,110,76,7,72,110,72
87,75,105,76,6,84,102,72
11,87,116,66,5,76,102,73
21,82,110,71,7,78,102,77
42,90,99,77,5,85,102,77
57,87,116,83,7,74,100,77
41,85,105,85,4,67,100,66
57,67,99,83,8,77,110,67
60,67,116,76,3,83,102,66
17,69,99,68,7,71,110,82
51,74,110,66,2,77,100,66
7,65,99,66,3,82,100,66
58,82,110,73,9,83,102,75
27,77,110,83,3,77,102,77
34,84,99,69,8,73,102,84
53,82,99,66,5,81,100,78
40,75,99,80,5,83,102,71
18,65,105,69,3,89,100,77
81,82,111,67,4,86,102,83
31,77,105,77,4,71,100,66
34,68,110,67,7,76,102,73
46,70,116,78,4,67,102,80
74,65,99,78,7,66,110,77
99,87,105,84,10,83,110,77
28,67,99,83,8,77,100,67
13,71,110,67,9,71,100,77
87,77,110,69,10,73,100,65
22,65,110,71,5,84,110,77
100,76,99,76,8,83,100,65
20,86,99,89,10,78,102,73
49,67,116,76,2,73,100,77
35,78,116,70,10,67,100,83
16,66,111,83,4,82,110,77
68,68,99,66,9,85,102,83
72,76,111,66,7,74,110,73
40,82,116,71,1,68,110,71
72,83,111,71,7,67,110,83
8,74,110,78,2,75,102,71
25,75,111,70,2,77,110,77
15,74,105,83,8,71,102,86
75,71,110,83,10,84,102,77
51,84,110,68,6,72,100,73
86,72,99,77,4,83,102,84
12,77,110,77,4,65,102,65
77,76,110,70,9,84,102,68
75,77,99,71,10,66,102,71
82,76,105,78,8,73,102,67
53,69,116,77,4,76,100,85
56,84,99,84,9,71,100,66
92,80,105,72,1,66,100,67
14,65,110,78,1,82,100,75
57,65,99,83,2,71,100,66
30,86,99,85,8,65,110,66
26,76,116,83,7,77,102,90
54,70,111,68,4,82,100,77
41,66,116,75,4,84,102,78
63,67,111,83,1,67,100,83
10,75,111,65,10,83,102,76
86,80,105,82,5,83,100,69
14,69,99,79,5,77,102,83
33,78,111,77,7,67,100,65
77,77,110,66,6,71,110,80
31,65,99,71,8,78,100,69
59,83,116,75,5,77,102,84
59,74,110,74,8,65,100,84
99,80,111,77,1,77,100,66
95,65,105,72,7,83,110,82
3,70,116,66,4,83,100,66
15,82,99,65,2,71,100,83
62,83,116,67,3,65,100,80
26,87,116,67,3,65,100,66
100,79,116,77,1,68,110,83
60,74,111,69,6,86,102,73
40,76,99,80,10,77,100,68
57,79,110,80,3,66,110,80
99,67,99,77,10,85,100,68
30,75,105,84,6,85,100,84
63,75,105,65,4,66,100,84
84,75,105,69,2,65,100,76
14,86,116,75,9,71,100,84
53,69,99,65,5,78,110,67
49,76,99,84,5,85,102,83
4,65,110,81,1,69,100,83
50,74,110,66,2,83,100,78
14,74,105,83,2,85,102,69
27,68,111,69,3,67,102,78
44,77,99,68,7,66,100,90
14,72,99,78,7,65,100,80
63,74,99,77,3,84,102,86
7,75,99,89,4,71,110,72
83,66,116,77,10,83,110,80
8,68,116,69,10,83,102,79
71,65,99,83,1,83,100,78
21,77,99,66,6,77,110,80
73,68,105,68,2,71,110,76
72,82,99,76,3,76,100,69
25,72,116,77,6,78,100,83
72,66,111,67,4,66,100,68
15,84,99,84,10,74,110,68
81,77,116,72,2,76,102,85
92,77,99,67,9,67,100,83
71,66,116,72,1,68,100,85
63,66,110,83,4,78,110,66
28,78,116,82,4,86,102,67
70,83,116,84,9,65,110,77
56,77,110,83,6,65,100,84
86,77,99,67,8,71,102,89
8,74,99,77,3,80,110,65
39,72,99,66,10,74,100,83
84,68,111,77,8,84,110,78
45,83,116,85,8,66,110,76
9,68,99,71,9,85,102,80
35,74,116,65,10,66,100,69
17,71,105,67,2,72,100,80
38,65,116,80,10,82,100,71
63,69,105,75,8,82,100,77
56,80,110,71,10,67,110,76
37,67,116,80,3,69,102,84
88,67,111,83,4,66,110,83
56,74,110,66,10,83,110,85
68,74,105,66,1,80,102,75
9,74,110,80,8,85,102,83
29,75,99,85,4,72,102,77
92,74,110,86,2,68,100,67
59,65,99,86,6,67,110,80
59,86,99,73,3,85,102,66
100,84,99,78,8,77,110,73
30,66,110,77,10,67,110,67
87,77,110,85,7,83,110,83
58,86,116,83,9,68,110,83
54,74,105,73,2,69,110,65
92,67,111,75,2,77,110,67
8,78,99,83,6,77,100,65
30,74,99,90,8,65,100,83
66,77,105,77,7,77,100,77
69,82,105,76,4,66,102,83
15,86,99,76,3,77,100,69
82,77,105,67,8,73,102,77
47,67,116,85,1,65,102,78
12,65,99,66,5,77,100,80
58,83,105,74,1,80,102,80
54,82,99,71,3,84,100,71
5,84,116,77,2,74,110,71
34,76,99,68,10,65,100,86
59,71,116,83,6,65,102,82
95,73,116,67,7,71,102,66
24,77,116,72,7,77,102,79
28,83,105,86,8,76,110,83
31,67,111,83,6,80,100,76
49,69,110,68,5,69,100,67
90,82,99,67,1,78,102,66
52,83,116,83,8,69,100,83
70,83,111,77,4,80,110,82
27,67,110,71,10,77,110,84
62,75,110,67,9,77,102,73
91,72,116,66,9,83,100,66
98,87,111,76,6,66,102,73
97,65,116,76,1,67,102,84
85,82,99,72,10,73,110,85
47,71,110,80,9,77,102,77
82,65,111,70,7,74,110,67
7,77,110,66,7,66,102,76
70,66,116,67,10,73,110,78
79,77,110,83,5,75,100,84
6,75,99,80,5,83,100,67
5,68,105,78,6,65,110,77
68,71,116,65,7,70,102,89
58,77,99,83,3,83,100,67
58,68,105,66,4,80,100,69
45,66,99,83,4,67,100,83
24,67,110,83,1,65,110,66
89,65,116,67,1,77,110,75
73,76,111,80,9,68,102,66
30,66,105,67,10,67,102,67
92,77,105,84,5,78,110,78
63,77,111,71,1,83,100,77
96,88,116,82,8,65,110,66
53,65,116,77,5,83,110,83
17,65,110,66,6,66,100,85
12,73,99,67,9,80,102,71
21,71,99,83,1,71,102,68
1,80,116,73,10,83,102,83
70,82,110,80,10,85,102,78
26,67,116,78,9,84,100,82
53,70,116,83,6,66,102,83
100,66,110,83,10,80,102,83
77,82,105,83,6,83,100,86
21,74,105,83,6,77,102,67
89,67,105,71,9,75,102,83
40,74,99,65,4,80,102,83
95,89,99,89,6,78,110,82
72,74,105,66,7,83,100,77
95,68,116,75,4,83,110,65
28,76,111,82,4,83,100,85
9,65,99,77,1,77,100,83
26,84,111,66,8,73,110,82
1,67,116,67,9,66,110,77
99,65,99,83,3,77,100,78
50,77,105,65,9,78,102,83
100,79,110,84,10,80,102,86
43,73,116,82,9,65,102,65
87,76,110,66,3,78,102,77
83,74,116,67,7,84,110,82
39,74,99,67,6,83,100,77
48,74,99,83,5,82,102,67
34,69,111,67,8,80,100,80
64,68,116,90,8,67,100,77
8,69,116,83,5,84,102,66
54,74,99,80,6,66,100,73
80,65,105,71,7,90,102,83
23,68,105,85,3,78,100,80
44,67,116,90,10,76,102,80
41,79,110,70,8,84,100,76
80,78,99,71,6,77,102,67
19,67,116,69,3,69,110,71
23,83,111,85,2,67,110,68
66,77,99,84,2,86,100,68
56,74,116,66,1,74,102,83
88,67,116,78,3,83,110,73
33,80,116,69,10,71,102,66
84,69,111,73,9,80,110,83
57,74,99,78,9,85,102,67
30,84,105,71,2,83,110,80
10,75,99,71,5,77,110,65
92,82,116,65,7,83,110,66
17,71,99,68,9,73,100,82
16,70,111,74,2,83,110,78
75,77,116,77,8,67,100,69
87,77,110,69,2,78,102,84
31,71,116,83,4,83,110,84
77,82,99,68,3,78,100,84
68,65,110,68,8,78,100,77
24,67,99,72,1,71,110,66
50,75,111,65,5,73,110,67
90,70,99,77,8,65,100,67
87,79,105,80,7,71,100,77
33,75,116,86,6,76,110,77
47,65,110,66,7,76,100,67
31,84,116,83,8,74,110,83
3,67,111,71,6,77,100,83
50,66,116,66,5,71,102,69
22,77,111,76,5,84,110,76
62,76,110,86,7,65,110,65
20,77,99,71,8,66,110,83
83,76,110,75,5,78,100,77
72,67,116,77,1,80,102,67
41,82,110,80,2,89,102,66
20,77,99,67,10,83,110,82
97,86,105,73,2,66,102,69
6,65,99,70,6,67,102,68
4,76,116,89,1,83,100,65
48,77,105,74,7,89,102,77
62,82,99,83,6,83,100,80
68,74,105,83,10,67,100,85
34,69,99,68,9,77,102,69
41,65,116,67,1,73,100,68
33,90,105,68,6,67,102,76
55,84,116,77,4,79,102,76
40,67,99,84,5,69,110,85
78,67,99,77,4,77,102,80
100,77,99,66,9,71,100,67
39,68,111,78,9,86,102,77
2,76,111,79,9,80,110,66
31,83,105,82,6,66,102,71
63,77,105,83,5,66,110,69
73,74,99,68,6,77,100,67
86,74,116,71,5,66,100,67
92,65,105,66,1,67,100,69
39,66,116,69,6,85,102,71
57,84,111,83,2,71,110,68
80,75,99,80,9,67,100,70
87,72,105,76,10,67,110,84
27,74,111,65,9,78,102,74
59,76,116,65,5,78,102,80
3,67,116,77,4,77,102,85
50,76,105,73,1,75,110,80
93,74,116,66,1,83,110,67
49,68,116,69,6,78,102,83
77,69,99,82,10,85,110,65
61,80,99,83,3,73,100,66
48,84,111,68,3,65,110,82
78,83,99,77,7,73,110,66
72,83,99,77,5,65,102,83
33,82,105,86,8,83,110,76
37,75,99,77,7,83,110,67
63,66,110,67,9,75,100,68
14,65,111,80,8,66,110,68
11,76,99,83,10,66,110,71
12,66,99,85,5,85,100,71
67,83,116,83,9,71,102,84
34,78,110,74,5,84,102,75
22,77,110,75,6,85,102,76
23,70,99,83,9,71,110,80
29,76,105,67,2,77,102,70
91,74,105,86,10,84,110,66
42,65,111,66,5,67,100,80
32,67,99,70,5,84,102,80
88,67,116,83,6,83,102,77
64,82,110,66,1,77,100,67
22,65,116,71,5,68,100,76
52,77,110,69,6,83,100,66
77,72,116,77,6,73,110,67
63,67,111,83,10,67,100,76
36,83,105,83,5,78,102,86
63,77,99,65,3,84,100,75
26,74,116,78,9,86,110,83
68,77,116,84,5,78,100,83
61,68,110,67,5,67,102,84
91,69,111,72,5,65,110,71
8,70,111,76,5,83,110,73
42,67,116,83,5,76,100,75
94,77,105,79,3,72,100,77
61,70,116,67,9,76,110,71
20,71,111,67,1,84,100,83
11,67,116,69,2,83,102,65
100,77,116,77,5,84,100,69
32,65,111,83,4,76,102,77
13,78,111,77,1,75,110,77
43,65,110,80,1,77,110,84
4,77,116,77,1,75,102,67
6,70,111,76,4,85,110,65
32,68,99,66,8,78,102,67
99,87,111,67,2,77,102,72
40,65,116,73,6,65,102,66
72,77,116,67,10,84,110,83
60,71,99,83,10,66,102,77
65,73,116,67,9,78,100,67
99,67,99,83,3,78,102,77
29,70,105,85,1,86,100,69
87,66,110,89,2,71,110,67
84,65,116,67,4,82,100,67
31,75,116,68,3,83,100,83
18,74,111,77,8,77,102,85
51,75,99,67,9,83,102,77
22,83,99,75,5,69,102,83
30,68,116,82,1,77,100,84
29,71,99,69,1,69,110,77
88,79,111,75,10,83,110,66
4,67,99,83,9,71,110,90
38,77,116,77,2,83,100,67
40,83,105,77,10,70,110,78
25,65,111,80,2,73,110,83
91,83,111,80,1,84,110,83
58,82,116,69,8,68,100,77
6,65,105,65,8,69,100,83
59,66,99,86,7,83,110,77
1,74,111,76,8,66,100,71
68,67,99,84,9,77,100,85
51,74,111,84,1,79,110,83
85,77,110,78,8,67,102,77
68,74,105,67,9,69,102,71
89,74,99,85,3,66,100,68
43,77,105,70,3,77,110,77
75,72,116,66,2,80,110,66
90,82,99,69,6,73,110,77
51,69,116,66,1,66,110,78
37,73,111,80,1,77,100,71
66,67,116,78,8,83,102,72
24,80,99,68,4,80,100,78
62,65,116,82,3,83,110,65
41,66,116,76,7,71,110,67
36,71,105,71,8,68,110,83
18,71,99,83,7,76,110,76
56,67,110,82,4,66,110,67
21,67,105,85,9,65,100,83
23,75,99,71,1,86,102,80
49,65,105,66,4,83,100,73
17,68,110,83,8,66,102,85
55,75,99,84,6,84,110,76
48,65,110,83,10,83,102,69
69,65,99,73,10,82,110,85
64,80,111,65,9,85,102,72
99,78,116,78,4,86,102,83
11,68,99,73,6,67,102,80
87,70,116,69,5,77,110,83
52,82,116,67,7,71,110,77
26,77,105,66,10,66,110,83
25,78,116,67,1,67,100,66
78,65,116,73,2,80,100,66
67,77,116,74,1,72,102,70
85,65,99,69,2,80,102,83
35,79,110,77,8,66,102,82
87,74,111,80,2,67,100,71
34,77,99,84,6,66,100,69
92,65,116,84,8,73,102,71
43,76,111,76,3,76,102,68
31,76,116,66,3,83,110,83
83,69,111,66,4,71,102,69
70,86,99,75,10,86,102,83
15,77,111,76,7,83,102,83
41,75,99,71,7,83,100,86
5,69,116,66,9,65,110,75
73,74,99,71,3,67,102,66
68,77,99,78,3,76,102,83
96,65,99,72,3,83,102,70
70,69,110,77,1,84,100,67
28,76,111,73,2,78,110,83
91,71,111,67,2,76,102,67
67,80,111,77,2,66,102,69
93,67,116,71,6,83,102,70
81,74,105,83,8,85,102,72
2,76,111,72,8,81,100,82
65,68,105,83,8,78,110,66
30,69,110,85,3,71,100,68
33,68,116,84,1,77,110,69
90,87,111,84,5,83,102,74
26,77,116,83,2,73,110,75
2,65,116,84,2,69,100,65
51,84,116,78,10,67,110,77
19,87,116,84,5,83,110,71
81,69,105,66,2,66,102,65
32,72,116,83,3,65,110,77
29,70,116,71,5,75,102,65
99,77,110,66,5,67,110,73
77,77,99,67,6,77,100,67
81,82,99,77,2,75,100,73
44,65,111,65,1,67,102,77
29,74,99,68,10,79,110,66
1,77,99,65,6,85,102,76
30,66,111,83,9,85,100,66
81,77,110,67,6,74,110,76
57,67,99,83,10,83,100,80
40,82,116,80,7,72,102,67
56,67,116,78,8,77,100,67
60,82,99,69,1,71,102,80
55,83,99,75,8,65,102,77
80,67,111,71,1,70,110,73
89,67,116,78,7,77,110,83
63,76,99,78,8,84,100,83
13,79,99,84,7,85,100,77
46,87,116,67,8,80,102,71
99,65,105,83,7,84,110,71
78,68,110,76,4,67,110,68
16,83,99,83,2,83,110,73
18,77,116,80,4,80,100,78
40,83,99,65,3,77,100,75
58,71,105,84,3,84,100,70
31,75,105,67,1,67,100,75
94,87,116,79,8,71,100,71
24,66,110,84,1,83,110,86
7,74,116,80,4,77,110,86
100,86,111,77,8,83,110,73
58,71,111,66,7,67,102,77
24,82,105,84,6,77,102,66
3,76,111,78,9,83,102,71
96,74,99,66,6,66,110,80
4,83,116,84,1,83,102,77
90,77,116,85,3,77,110,77
35,87,99,80,5,68,100,66
25,67,110,80,3,70,100,81
67,77,105,76,5,65,110,69
99,74,110,79,2,78,110,80
84,77,111,83,2,83,100,86
78,73,111,84,8,76,100,76
71,76,116,86,1,66,102,78
61,65,99,84,9,83,110,83
17,74,116,83,8,80,102,77
30,66,110,86,8,83,110,66
29,79,116,66,1,85,110,65
76,76,116,83,2,67,100,78
88,77,105,82,2,83,102,69
36,74,111,85,9,71,102,66
92,74,110,77,6,82,102,80
97,77,105,80,9,67,110,65
33,83,110,76,6,83,100,68
19,86,111,77,7,84,102,84
58,68,99,77,3,78,110,76
15,74,99,66,2,73,102,80
29,75,110,77,10,65,110,71
3,69,99,78,4,82,110,67
28,74,116,74,10,65,110,85
25,76,99,76,7,82,110,78
91,82,116,80,9,83,102,76
100,84,105,77,4,90,110,83
81,83,116,67,1,67,110,73
12,74,110,72,6,76,100,85
62,69,99,67,3,77,100,67
11,83,99,84,2,84,110,77
50,70,111,80,7,73,100,77
36,77,99,67,2,85,100,82
90,76,105,78,7,84,110,76
52,67,110,83,6,76,110,82
36,82,99,77,6,67,110,66
